sim_id,id_old,id_new,similarity,title,title
806,29,722,0.215188324,U.S. politics engulfed in threats following police search at Trump's home,N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
807,29,723,0.21776931,U.S. politics engulfed in threats following police search at Trump's home,Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
808,29,724,0.320486128,U.S. politics engulfed in threats following police search at Trump's home,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
809,29,725,0.413706779,U.S. politics engulfed in threats following police search at Trump's home,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
810,29,726,0.267990261,U.S. politics engulfed in threats following police search at Trump's home,Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
811,29,728,0.223859087,U.S. politics engulfed in threats following police search at Trump's home,"Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
812,29,729,0.0,U.S. politics engulfed in threats following police search at Trump's home,"Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
813,29,730,0.284539789,U.S. politics engulfed in threats following police search at Trump's home,"Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
814,29,731,0.0,U.S. politics engulfed in threats following police search at Trump's home,"Allen, Diggs dominate as Bills cruise to victory over Titans"
815,29,732,0.320705891,U.S. politics engulfed in threats following police search at Trump's home,B.C. junior hockey team fined and 2 players suspended for alleged hazing
816,29,733,0.241327837,U.S. politics engulfed in threats following police search at Trump's home,"Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
817,29,734,0.266449273,U.S. politics engulfed in threats following police search at Trump's home,Charlottetown's hockey gear exchange just getting bigger
818,29,735,0.293967783,U.S. politics engulfed in threats following police search at Trump's home,"Fredericton Fire Department wins national competition, a first for the team"
819,29,736,0.378417403,U.S. politics engulfed in threats following police search at Trump's home,Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
820,29,737,0.384746283,U.S. politics engulfed in threats following police search at Trump's home,'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
821,29,738,0.29624477,U.S. politics engulfed in threats following police search at Trump's home,How the business of TIFF affects when the rest of Canada can see the films
822,29,739,0.103140838,U.S. politics engulfed in threats following police search at Trump's home,Amber Alert issued for 3-year-old boy in Vancouver
823,29,740,0.299907804,U.S. politics engulfed in threats following police search at Trump's home,New-look Canadian women's basketball team eyes forward progress at World Cup
824,29,741,0.102957778,U.S. politics engulfed in threats following police search at Trump's home,Amber Alert issued for 3-year-old boy last seen in Vancouver
825,29,742,0.433064312,U.S. politics engulfed in threats following police search at Trump's home,N.S. mass shooting inquiry enters final week of hearings
826,29,743,0.457689732,U.S. politics engulfed in threats following police search at Trump's home,"This municipal election, why is Hamilton's police budget so taboo?"
827,29,744,0.398663759,U.S. politics engulfed in threats following police search at Trump's home,Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
828,29,745,0.193019658,U.S. politics engulfed in threats following police search at Trump's home,Hurricane Fiona track veers back toward Atlantic Canada
829,29,747,0.155672416,U.S. politics engulfed in threats following police search at Trump's home,Hurricane Fiona slams the Dominican Republic after Puerto Rico
830,29,748,0.289413959,U.S. politics engulfed in threats following police search at Trump's home,"Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
831,29,749,0.389644682,U.S. politics engulfed in threats following police search at Trump's home,Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
832,29,750,0.397503555,U.S. politics engulfed in threats following police search at Trump's home,Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
833,29,751,0.328828543,U.S. politics engulfed in threats following police search at Trump's home,Separatists in Eastern Ukraine to hold vote on joining Russia
834,29,752,0.209793478,U.S. politics engulfed in threats following police search at Trump's home,"P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
835,29,753,0.29328534,U.S. politics engulfed in threats following police search at Trump's home,"'Our world is in peril,' UN secretary general warns general assembly"
836,29,754,0.319892347,U.S. politics engulfed in threats following police search at Trump's home,Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
837,29,755,0.364302158,U.S. politics engulfed in threats following police search at Trump's home,"Residents, workers say bugs and infections rampant at London, Ont., care facility"
838,29,679,0.189375252,U.S. politics engulfed in threats following police search at Trump's home,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
839,29,681,0.326826036,U.S. politics engulfed in threats following police search at Trump's home,"While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
840,29,682,0.155672416,U.S. politics engulfed in threats following police search at Trump's home,PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
841,29,684,0.269152254,U.S. politics engulfed in threats following police search at Trump's home,Puerto Rico hit by blackout as Hurricane Fiona closes in
842,29,686,0.189375252,U.S. politics engulfed in threats following police search at Trump's home,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
843,29,687,0.155672416,U.S. politics engulfed in threats following police search at Trump's home,Curling Stadium Alberta Curling Series Major: Final - Leduc
844,29,688,0.155810326,U.S. politics engulfed in threats following police search at Trump's home,Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
845,29,689,0.0916311,U.S. politics engulfed in threats following police search at Trump's home,"Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
846,29,690,0.0,U.S. politics engulfed in threats following police search at Trump's home,Tagovailoa throws 6 TDs as Dolphins rally past Ravens
847,29,691,0.188067153,U.S. politics engulfed in threats following police search at Trump's home,Aces defeat Sun to capture 1st WNBA title in franchise history
848,29,692,0.518487751,U.S. politics engulfed in threats following police search at Trump's home,Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
849,29,693,0.172471374,U.S. politics engulfed in threats following police search at Trump's home,Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
850,29,694,0.196370199,U.S. politics engulfed in threats following police search at Trump's home,Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
851,29,695,0.227518097,U.S. politics engulfed in threats following police search at Trump's home,Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
852,29,696,0.180902556,U.S. politics engulfed in threats following police search at Trump's home,Former prime minister Stephen Harper invested into Order of Canada
853,29,698,0.19562979,U.S. politics engulfed in threats following police search at Trump's home,Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
854,29,701,0.329279095,U.S. politics engulfed in threats following police search at Trump's home,Terry Fox Run back in Alberta as thousands run in support of cancer research
855,29,702,0.256958812,U.S. politics engulfed in threats following police search at Trump's home,"Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
856,29,703,0.412946105,U.S. politics engulfed in threats following police search at Trump's home,Maj.-Gen. Dany Fortin's sexual assault trial begins today
857,29,704,0.130659893,U.S. politics engulfed in threats following police search at Trump's home,Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
858,29,705,0.39579761,U.S. politics engulfed in threats following police search at Trump's home,'It's a slippery slope': How young men fall into online radicalization
859,29,706,0.368814021,U.S. politics engulfed in threats following police search at Trump's home,"Lots of sniping in UCP leadership race, but so few shots fired over inflation"
860,29,707,0.293205053,U.S. politics engulfed in threats following police search at Trump's home,"TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
861,29,708,0.340034395,U.S. politics engulfed in threats following police search at Trump's home,Biden says U.S. would defend Taiwan against Chinese invasion
